               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.063398,            0.015656,                   0,             0.17896,             0.25685,            0.092047,            0.050913,             0.06045,            0.012754,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.062956,            0.015699,                   0,             0.18581,             0.25137,            0.093202,            0.051313,            0.060619,            0.012732,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.062998,            0.015569,                   0,             0.18484,             0.24354,            0.092288,            0.050441,            0.060563,            0.012757,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.062987,             0.01579,                   0,             0.19118,              0.2545,            0.091614,            0.050911,            0.060543,             0.01275,                   0,            0.005941,            0.005941,            0.005941
                  43,             0.06282,             0.01565,                   0,             0.19579,             0.26468,            0.098524,            0.054491,            0.060276,            0.012687,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.062536,            0.015578,                   0,              0.1906,              0.2545,            0.097211,             0.05363,            0.060207,             0.01275,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.062886,             0.01558,                   0,             0.18788,             0.25291,            0.098883,            0.054682,            0.059941,            0.012716,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.062488,            0.015702,                   0,              0.1865,             0.25998,             0.10502,            0.059581,            0.059949,            0.012701,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.062448,            0.015588,                   0,             0.18639,             0.24902,              0.1014,            0.056375,            0.059728,            0.012702,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.062049,            0.015615,                   0,             0.18139,             0.26077,            0.098204,            0.054529,            0.059841,            0.012736,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.062304,            0.015535,                   0,             0.18118,             0.25137,            0.099491,            0.055712,            0.059935,            0.012698,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.062047,            0.015558,                   0,             0.19274,             0.25998,             0.10206,            0.057427,            0.059744,            0.012679,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.061994,            0.015472,                   0,             0.18775,              0.2583,             0.10114,            0.056401,            0.059766,            0.012662,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.061937,            0.015561,                   0,             0.19615,              0.2592,             0.10361,            0.057986,            0.059648,            0.012623,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.061602,            0.015656,                   0,             0.18759,              0.2686,             0.10635,            0.059367,            0.059852,            0.012592,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.061368,            0.015521,                   0,             0.19005,             0.25607,             0.10448,            0.058645,            0.059764,            0.012635,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.061653,             0.01558,                   0,             0.19403,             0.25764,             0.10605,            0.059158,            0.059674,            0.012603,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.061562,            0.015561,                   0,              0.1891,             0.26312,             0.10498,            0.057496,            0.059618,            0.012628,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.060551,            0.015583,                   0,             0.18847,             0.27251,             0.10495,            0.057975,            0.059548,            0.012641,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.061027,            0.015363,                   0,             0.18839,             0.28348,             0.10451,            0.057967,            0.059323,            0.012658,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.060853,            0.015557,                   0,             0.19587,             0.28459,             0.10451,            0.058024,            0.059358,            0.012667,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.061494,            0.015593,                   0,              0.1961,               0.278,             0.10749,            0.059679,            0.059372,             0.01262,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.060813,            0.015526,                   0,             0.19607,               0.278,             0.10759,            0.059696,            0.059254,            0.012609,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.060415,            0.015595,                   0,             0.19582,             0.28191,             0.10741,            0.059411,             0.05926,            0.012621,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.060663,            0.015521,                   0,             0.19175,             0.27721,             0.11007,            0.061579,             0.05926,             0.01263,                   0,            0.003862,            0.003862,            0.003862
                  64,             0.06078,            0.015513,                   0,              0.1932,              0.2811,             0.10917,            0.061381,            0.059317,             0.01263,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.060353,            0.015541,                   0,              0.1925,             0.27256,             0.10834,            0.061276,            0.059444,            0.012624,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.059942,            0.015739,                   0,             0.18879,             0.27264,             0.10635,            0.059682,            0.059444,            0.012626,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.060588,            0.015638,                   0,             0.18833,             0.27565,             0.10752,            0.060601,            0.059291,            0.012631,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.060122,            0.015553,                   0,             0.18973,             0.28034,             0.10867,            0.060991,            0.059203,            0.012621,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.059964,            0.015521,                   0,              0.1896,             0.27721,             0.10834,            0.060634,             0.05924,            0.012608,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.060171,            0.015604,                   0,             0.18917,             0.27173,              0.1089,            0.060958,            0.059223,            0.012605,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.059643,            0.015723,                   0,             0.18769,             0.27016,             0.10791,            0.060355,            0.059245,            0.012591,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.059723,            0.015591,                   0,             0.18963,              0.2686,             0.10743,            0.060219,            0.059248,            0.012592,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.059896,            0.015371,                   0,             0.19362,             0.26703,             0.10744,            0.060285,            0.059191,            0.012607,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.059602,            0.015646,                   0,             0.19397,             0.26911,             0.10725,            0.059822,            0.059143,            0.012608,                   0,            0.002773,            0.002773,            0.002773
                  75,             0.05988,            0.015609,                   0,             0.19331,              0.2686,             0.10745,            0.060231,            0.059143,            0.012607,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.059248,            0.015478,                   0,             0.19644,             0.26938,             0.10725,            0.060336,            0.059123,            0.012603,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.059081,             0.01564,                   0,             0.19487,             0.27104,              0.1088,            0.061346,            0.059124,            0.012596,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.058874,            0.015761,                   0,             0.19721,             0.26938,             0.10913,            0.061496,            0.059142,            0.012589,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.058661,              0.0155,                   0,             0.19568,             0.26405,             0.10881,            0.061112,            0.059142,            0.012585,                   0,            0.002278,            0.002278,            0.002278
                  80,             0.05831,            0.015536,                   0,             0.19392,              0.2686,              0.1093,            0.061451,            0.059166,            0.012584,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.057972,            0.015601,                   0,             0.19499,             0.27173,             0.10932,            0.061692,            0.059174,            0.012587,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.058132,            0.015481,                   0,             0.19357,             0.26938,             0.10997,            0.061927,            0.059196,            0.012587,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.05769,            0.015787,                   0,             0.19414,             0.26625,             0.11155,            0.063381,            0.059218,            0.012588,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.058356,            0.015371,                   0,             0.19335,             0.26547,             0.11134,            0.063516,            0.059248,            0.012585,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.058037,            0.015628,                   0,             0.19295,             0.26703,             0.11132,            0.063455,            0.059287,            0.012583,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.057674,            0.015616,                   0,             0.19408,              0.2686,             0.11146,            0.063596,            0.059313,            0.012581,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.057943,            0.015743,                   0,             0.19288,              0.2686,             0.11161,            0.063515,            0.059328,            0.012583,                   0,            0.001486,            0.001486,            0.001486
