               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.039608,               0.035,            0.017766,             0.62459,             0.61698,             0.64967,             0.37709,            0.035378,            0.020973,            0.010226,            0.006436,            0.006436,            0.006436
                  38,            0.039616,            0.034908,             0.01764,             0.63951,             0.61523,             0.65086,             0.37673,            0.035228,            0.020969,            0.010143,            0.006337,            0.006337,            0.006337
                  39,            0.039671,            0.034893,            0.017668,             0.63309,             0.61903,              0.6533,             0.37915,            0.035262,            0.020912,            0.010032,            0.006238,            0.006238,            0.006238
                  40,            0.039409,             0.03476,            0.017484,             0.63378,             0.62615,              0.6568,             0.38159,            0.035165,            0.020899,           0.0099656,            0.006139,            0.006139,            0.006139
                  41,            0.039392,            0.034652,            0.017164,             0.63092,              0.6224,             0.65614,             0.38269,            0.035119,            0.020833,           0.0098998,             0.00604,             0.00604,             0.00604
                  42,             0.03927,            0.034383,            0.017575,             0.64191,             0.61986,             0.66095,             0.38622,            0.035064,            0.020828,           0.0098087,            0.005941,            0.005941,            0.005941
                  43,             0.03926,            0.034787,            0.017378,             0.64166,             0.62415,             0.66245,             0.38729,            0.034994,            0.020846,            0.009863,            0.005842,            0.005842,            0.005842
                  44,            0.038947,             0.03419,            0.017069,             0.63289,             0.62769,             0.66297,             0.38751,            0.034938,            0.020793,           0.0097094,            0.005743,            0.005743,            0.005743
                  45,            0.039026,            0.034777,             0.01673,             0.63834,             0.62833,             0.66579,             0.38874,             0.03493,            0.020767,           0.0096768,            0.005644,            0.005644,            0.005644
                  46,            0.038827,            0.034166,            0.016609,             0.65033,             0.61979,             0.66684,             0.39044,            0.034904,            0.020762,           0.0096299,            0.005545,            0.005545,            0.005545
                  47,             0.03877,            0.034505,            0.016619,             0.64264,             0.62845,             0.66899,             0.39207,            0.034863,            0.020763,              0.0095,            0.005446,            0.005446,            0.005446
                  48,            0.038611,            0.034477,            0.016391,             0.63809,             0.63411,             0.66952,             0.39269,             0.03486,            0.020763,           0.0094626,            0.005347,            0.005347,            0.005347
                  49,            0.038593,            0.034467,              0.0165,             0.63553,             0.63632,             0.66771,             0.39206,            0.034859,            0.020741,           0.0094965,            0.005248,            0.005248,            0.005248
                  50,            0.038696,            0.034147,            0.016293,             0.63987,             0.63244,             0.66962,             0.39324,            0.034817,            0.020708,           0.0094486,            0.005149,            0.005149,            0.005149
                  51,            0.038495,            0.034207,            0.015901,             0.64951,             0.62756,             0.67059,             0.39537,            0.034764,            0.020705,           0.0093985,             0.00505,             0.00505,             0.00505
                  52,            0.038256,            0.033975,            0.016134,             0.63814,             0.64059,             0.67173,             0.39617,            0.034731,            0.020694,           0.0093905,            0.004951,            0.004951,            0.004951
                  53,            0.038235,            0.034091,            0.015759,             0.63427,              0.6399,             0.67102,             0.39647,            0.034696,            0.020682,           0.0094251,            0.004852,            0.004852,            0.004852
                  54,            0.038043,            0.034207,            0.015676,             0.64844,             0.62916,             0.67192,             0.39817,            0.034671,             0.02066,           0.0094102,            0.004753,            0.004753,            0.004753
                  55,            0.038046,            0.034269,            0.015772,             0.64645,                0.63,             0.67206,             0.39788,            0.034634,            0.020651,           0.0093975,            0.004654,            0.004654,            0.004654
                  56,             0.03814,            0.034012,            0.015421,             0.64657,              0.6332,             0.67299,             0.39859,            0.034613,            0.020639,           0.0093677,            0.004555,            0.004555,            0.004555
                  57,            0.037932,            0.034169,            0.015273,             0.64267,             0.63518,             0.67275,             0.39904,            0.034584,            0.020632,           0.0093588,            0.004456,            0.004456,            0.004456
                  58,            0.037967,            0.033572,            0.015409,             0.64391,             0.63767,             0.67327,             0.39957,            0.034563,            0.020613,           0.0093356,            0.004357,            0.004357,            0.004357
                  59,            0.037775,            0.033808,            0.015236,             0.64507,             0.64053,             0.67447,             0.40058,            0.034542,              0.0206,           0.0093257,            0.004258,            0.004258,            0.004258
                  60,            0.037677,            0.033982,            0.015145,             0.63971,             0.64594,             0.67547,             0.40086,            0.034521,            0.020598,           0.0093106,            0.004159,            0.004159,            0.004159
                  61,            0.037515,            0.033616,            0.014985,             0.63842,             0.64666,             0.67596,             0.40161,            0.034496,             0.02059,           0.0092869,             0.00406,             0.00406,             0.00406
                  62,            0.037499,            0.033875,            0.014634,              0.6408,              0.6471,             0.67736,             0.40246,            0.034471,            0.020578,           0.0092625,            0.003961,            0.003961,            0.003961
                  63,            0.037407,            0.033879,            0.014576,             0.63939,             0.64804,             0.67738,             0.40279,            0.034457,            0.020572,           0.0092373,            0.003862,            0.003862,            0.003862
                  64,            0.037189,            0.033439,            0.014453,             0.63839,             0.65064,             0.67818,             0.40342,            0.034438,            0.020566,           0.0092133,            0.003763,            0.003763,            0.003763
