               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.074586,            0.041389,            0.062452,             0.25298,             0.25272,             0.14163,            0.053294,            0.057301,              0.0228,            0.038124,            0.070058,           0.0033269,           0.0033269
                   1,            0.056506,            0.035256,            0.036485,             0.47988,             0.46015,             0.43838,              0.1964,            0.046922,            0.021763,            0.021755,            0.039992,           0.0065943,           0.0065943
                   2,            0.054692,              0.0357,            0.029566,             0.34586,             0.30951,             0.24953,             0.10323,            0.053904,            0.024672,            0.033397,             0.00986,           0.0097957,           0.0097957
                   3,            0.052104,            0.037477,            0.029833,             0.45093,             0.40526,             0.38969,             0.18677,            0.047324,            0.023269,            0.025173,            0.009703,            0.009703,            0.009703
                   4,            0.048971,            0.036786,            0.027789,             0.44086,             0.41236,             0.36928,             0.17543,            0.045853,            0.024154,            0.028421,            0.009703,            0.009703,            0.009703
                   5,            0.047192,            0.036394,            0.025979,             0.59381,              0.5047,             0.54266,             0.28384,             0.04262,            0.022046,            0.016568,            0.009604,            0.009604,            0.009604
                   6,            0.045953,            0.035664,            0.024771,              0.5962,             0.53403,             0.55944,             0.29851,            0.041251,            0.021538,            0.015493,            0.009505,            0.009505,            0.009505
                   7,            0.045003,            0.035806,            0.023198,             0.62045,             0.53576,             0.57537,             0.31104,            0.040779,            0.021479,            0.015048,            0.009406,            0.009406,            0.009406
                   8,            0.044287,            0.035401,            0.022976,             0.62321,             0.57903,             0.60515,             0.33756,            0.039414,             0.02118,              0.0134,            0.009307,            0.009307,            0.009307
                   9,            0.043523,            0.035479,            0.022116,             0.61533,             0.53955,             0.57338,             0.32306,             0.03966,            0.021195,            0.014875,            0.009208,            0.009208,            0.009208
                  10,            0.043061,            0.035081,            0.021254,             0.65231,             0.59003,             0.62639,             0.35822,            0.037966,            0.020968,            0.013494,            0.009109,            0.009109,            0.009109
                  11,            0.042629,            0.034736,             0.02074,             0.64783,             0.58781,             0.62917,             0.36421,            0.037835,            0.020736,            0.013172,             0.00901,             0.00901,             0.00901
                  12,            0.042122,            0.034298,            0.020623,             0.66046,             0.58762,             0.62934,             0.36561,            0.037482,            0.020791,            0.012839,            0.008911,            0.008911,            0.008911
                  13,            0.041871,            0.034216,            0.020076,             0.66479,             0.63026,             0.66685,             0.39322,            0.037053,            0.020162,            0.011544,            0.008812,            0.008812,            0.008812
                  14,             0.04128,            0.033996,            0.019292,             0.67631,             0.63486,             0.67741,             0.40478,            0.036685,            0.020145,             0.01109,            0.008713,            0.008713,            0.008713
                  15,            0.041118,            0.034012,            0.019511,             0.69146,             0.62712,             0.68246,             0.41655,            0.036281,            0.019768,            0.011577,            0.008614,            0.008614,            0.008614
                  16,            0.040739,            0.034268,            0.018616,             0.69784,             0.63338,             0.68651,              0.4211,            0.035793,             0.01994,            0.010909,            0.008515,            0.008515,            0.008515
                  17,            0.040496,             0.03433,            0.018588,               0.703,             0.63272,             0.68994,             0.42521,            0.035298,            0.019784,             0.01116,            0.008416,            0.008416,            0.008416
                  18,            0.040203,            0.033638,            0.018062,             0.70567,             0.64419,             0.70543,             0.43607,            0.035295,            0.019646,            0.010436,            0.008317,            0.008317,            0.008317
                  19,            0.040171,            0.033873,            0.017902,             0.69834,             0.63639,             0.69186,             0.43212,            0.035189,            0.019497,            0.010316,            0.008218,            0.008218,            0.008218
                  20,            0.039664,            0.033651,            0.017576,             0.71437,             0.66464,             0.71869,             0.45207,            0.034472,            0.019205,           0.0095687,            0.008119,            0.008119,            0.008119
                  21,            0.039453,            0.033041,            0.017548,             0.70358,             0.65939,             0.71161,               0.453,            0.034377,            0.019318,           0.0098403,             0.00802,             0.00802,             0.00802
                  22,            0.039316,            0.033282,            0.017388,             0.73135,             0.66757,             0.72858,             0.46017,            0.034066,            0.019403,           0.0093027,            0.007921,            0.007921,            0.007921
                  23,            0.039247,            0.033268,            0.017268,             0.71787,             0.67586,             0.72869,             0.46482,            0.034005,            0.019102,           0.0089557,            0.007822,            0.007822,            0.007822
                  24,            0.039045,            0.032859,             0.01693,             0.73634,             0.66493,             0.73231,             0.47035,            0.033847,            0.018971,           0.0088406,            0.007723,            0.007723,            0.007723
                  25,            0.038899,            0.032847,            0.016762,             0.74571,             0.67353,             0.73794,             0.47919,            0.033565,            0.018896,           0.0087981,            0.007624,            0.007624,            0.007624
                  26,            0.038553,            0.032994,            0.016385,             0.73442,             0.68095,              0.7459,             0.48339,            0.033322,            0.018867,           0.0085591,            0.007525,            0.007525,            0.007525
                  27,            0.038485,            0.033188,            0.016472,             0.72671,             0.69295,             0.74427,             0.48213,            0.033252,            0.018866,           0.0083171,            0.007426,            0.007426,            0.007426
                  28,            0.038174,            0.032809,            0.016291,             0.73819,             0.69371,             0.74897,             0.48857,            0.033063,            0.018769,           0.0082048,            0.007327,            0.007327,            0.007327
                  29,             0.03822,            0.032872,            0.016163,             0.73954,             0.69738,             0.75583,             0.49722,            0.032797,            0.018725,           0.0081482,            0.007228,            0.007228,            0.007228
                  30,            0.038096,            0.032456,            0.015611,             0.73505,             0.69361,             0.75181,             0.49283,            0.032683,            0.018818,           0.0084459,            0.007129,            0.007129,            0.007129
                  31,             0.03784,            0.032349,            0.015724,             0.73669,             0.69695,             0.75407,             0.49937,            0.032661,             0.01859,           0.0081635,             0.00703,             0.00703,             0.00703
                  32,             0.03786,            0.032438,            0.015465,             0.74475,             0.70317,             0.76179,             0.50415,            0.032485,            0.018547,           0.0080291,            0.006931,            0.006931,            0.006931
                  33,            0.037687,            0.032561,            0.015474,             0.74418,             0.69745,             0.75872,             0.50301,            0.032332,            0.018618,            0.008108,            0.006832,            0.006832,            0.006832
                  34,            0.037458,            0.032185,            0.015253,              0.7436,             0.69815,             0.76098,             0.50332,            0.032313,            0.018566,           0.0078163,            0.006733,            0.006733,            0.006733
                  35,            0.037195,            0.031919,            0.015062,             0.74637,              0.7056,             0.76609,             0.50986,            0.032142,             0.01849,           0.0078157,            0.006634,            0.006634,            0.006634
                  36,            0.037257,            0.032227,            0.014822,             0.74975,             0.70795,             0.76628,             0.51126,            0.032038,            0.018392,           0.0077611,            0.006535,            0.006535,            0.006535
                  37,             0.03699,            0.032066,            0.014708,             0.75577,             0.70184,             0.76822,             0.51334,            0.032013,             0.01831,           0.0077123,            0.006436,            0.006436,            0.006436
                  38,             0.03703,            0.032117,            0.014695,             0.74485,             0.71606,             0.77125,             0.51752,            0.031866,            0.018266,           0.0077197,            0.006337,            0.006337,            0.006337
