               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.063787,            0.015654,                   0,             0.18173,             0.24667,            0.096468,            0.054457,            0.060346,            0.012869,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.063044,            0.015809,                   0,             0.18491,              0.2639,            0.096711,            0.054319,            0.060477,            0.012818,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.063237,            0.015623,                   0,             0.18792,             0.24745,            0.096633,            0.053089,            0.060534,             0.01283,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.063321,            0.015813,                   0,             0.19756,             0.25215,             0.10223,            0.058897,            0.060263,            0.012798,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.063334,            0.015671,                   0,             0.19504,             0.25764,             0.10193,            0.056679,            0.060335,            0.012786,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.062925,             0.01569,                   0,             0.19228,             0.24589,             0.10205,            0.059088,            0.060127,            0.012803,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.063224,            0.015623,                   0,             0.18964,             0.24667,            0.099893,            0.057205,            0.059978,             0.01281,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.063148,            0.015726,                   0,             0.19483,              0.2545,             0.10088,            0.057487,            0.059718,            0.012836,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.062628,             0.01567,                   0,             0.19398,             0.25529,             0.10069,            0.058161,            0.059622,            0.012779,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.062673,            0.015625,                   0,             0.19142,              0.2686,            0.096653,            0.054719,            0.059465,            0.012805,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.062581,            0.015603,                   0,             0.18914,             0.27173,             0.10051,            0.056231,            0.059421,            0.012789,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.062591,            0.015601,                   0,             0.18966,             0.26233,             0.10169,             0.05717,            0.059318,            0.012768,                   0,            0.005149,            0.005149,            0.005149
                  51,             0.06208,            0.015626,                   0,             0.18948,             0.26625,            0.099924,            0.056682,            0.059316,            0.012769,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.062182,            0.015537,                   0,             0.19028,             0.25372,             0.10268,            0.058522,             0.05932,            0.012761,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.062042,            0.015691,                   0,             0.18763,             0.25846,             0.10026,            0.056238,            0.059362,            0.012777,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.061491,            0.015536,                   0,             0.19015,             0.26312,             0.10395,            0.058181,            0.059454,            0.012748,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.062068,            0.015598,                   0,             0.19234,             0.25685,             0.10048,            0.056906,            0.059396,            0.012736,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.061795,            0.015619,                   0,             0.18939,             0.25685,             0.10127,            0.056742,            0.059297,             0.01274,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.061105,            0.015641,                   0,              0.1901,              0.2639,              0.1035,            0.058724,            0.059268,            0.012744,                   0,            0.004456,            0.004456,            0.004456
                  58,             0.06143,            0.015504,                   0,             0.19306,             0.26782,             0.10522,             0.06034,            0.059139,             0.01274,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.061307,            0.015547,                   0,             0.18999,             0.26625,             0.10629,            0.061642,            0.059052,            0.012748,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.061444,            0.015589,                   0,             0.19671,             0.27643,             0.10628,            0.061284,            0.059109,            0.012718,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.061269,            0.015689,                   0,             0.19325,             0.27408,             0.10756,            0.062687,            0.059124,            0.012694,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.061089,             0.01561,                   0,             0.19398,             0.27062,             0.10904,            0.061834,            0.059135,            0.012685,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.060706,            0.015586,                   0,             0.19641,              0.2686,             0.11009,            0.062233,            0.059158,            0.012688,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.060945,            0.015516,                   0,             0.19515,             0.25607,             0.11033,             0.06222,            0.059212,            0.012675,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.061081,            0.015523,                   0,             0.19803,             0.25529,             0.11169,            0.062844,            0.059224,            0.012665,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.06057,            0.015641,                   0,             0.20131,             0.25876,             0.11211,            0.063089,            0.059162,            0.012669,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.060871,             0.01567,                   0,             0.20111,             0.25685,             0.11029,            0.062954,            0.059061,            0.012671,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.060286,            0.015575,                   0,             0.20359,             0.25764,             0.11318,            0.065161,            0.058982,            0.012654,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.060329,            0.015516,                   0,             0.20133,              0.2686,             0.11214,            0.064267,            0.058937,            0.012643,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.060446,            0.015704,                   0,             0.20431,             0.26547,             0.11295,            0.064719,            0.058911,            0.012636,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.060105,             0.01577,                   0,             0.20569,             0.26547,             0.11552,            0.066891,            0.058931,            0.012627,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.060344,            0.015483,                   0,             0.20099,             0.26625,             0.11517,            0.066309,            0.058966,             0.01262,                   0,            0.002971,            0.002971,            0.002971
