               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.051137,            0.040322,            0.032924,              0.4529,             0.41197,             0.39223,             0.18927,            0.046202,            0.023954,             0.02083,            0.006436,            0.006436,            0.006436
                  38,            0.050845,            0.040254,            0.032954,             0.45265,              0.4133,             0.39384,             0.19147,            0.046134,            0.023858,            0.020724,            0.006337,            0.006337,            0.006337
                  39,            0.051004,              0.0402,            0.033312,             0.45232,             0.41583,             0.40161,             0.19648,            0.045933,            0.023772,            0.020643,            0.006238,            0.006238,            0.006238
                  40,            0.050783,            0.039909,            0.032221,              0.4642,             0.41599,             0.40175,              0.1978,            0.045866,            0.023768,            0.020355,            0.006139,            0.006139,            0.006139
                  41,            0.050708,            0.040018,            0.032104,              0.4607,             0.42382,             0.40628,             0.19929,            0.045721,            0.023698,            0.020219,             0.00604,             0.00604,             0.00604
                  42,            0.050361,            0.039553,             0.03233,             0.46333,             0.42385,              0.4096,             0.20051,            0.045623,            0.023654,            0.020082,            0.005941,            0.005941,            0.005941
                  43,            0.050498,            0.040022,            0.031804,             0.46663,             0.42438,             0.41105,             0.20154,            0.045524,            0.023618,            0.019873,            0.005842,            0.005842,            0.005842
                  44,            0.050007,            0.039406,            0.031754,             0.46922,             0.42369,             0.41315,             0.20239,            0.045466,            0.023583,            0.019816,            0.005743,            0.005743,            0.005743
                  45,            0.050301,            0.040105,            0.031415,             0.46012,             0.42965,             0.41397,             0.20437,             0.04538,            0.023545,            0.019799,            0.005644,            0.005644,            0.005644
                  46,            0.049898,            0.039456,            0.031312,             0.47028,             0.43117,             0.41816,             0.20713,            0.045234,             0.02352,             0.01958,            0.005545,            0.005545,            0.005545
                  47,            0.049892,            0.039755,            0.030917,             0.47014,             0.43669,             0.42172,             0.20918,            0.045164,            0.023475,            0.019454,            0.005446,            0.005446,            0.005446
                  48,            0.049716,            0.039786,            0.030811,             0.47451,             0.44013,             0.42637,             0.21198,            0.045086,            0.023449,            0.019364,            0.005347,            0.005347,            0.005347
                  49,            0.049665,            0.039896,            0.031105,             0.48143,             0.43829,               0.428,             0.21359,            0.045025,             0.02343,            0.019267,            0.005248,            0.005248,            0.005248
                  50,            0.049859,             0.03931,            0.030606,             0.48161,             0.44464,             0.43057,             0.21506,            0.044973,             0.02341,            0.019129,            0.005149,            0.005149,            0.005149
                  51,            0.049686,            0.039575,            0.030355,             0.48705,              0.4454,             0.43249,             0.21637,            0.044928,            0.023402,            0.019001,             0.00505,             0.00505,             0.00505
                  52,            0.049445,             0.03934,             0.03026,             0.48549,             0.45232,             0.43523,             0.21774,            0.044852,            0.023382,            0.018926,            0.004951,            0.004951,            0.004951
                  53,            0.049361,            0.039487,             0.02986,             0.48368,             0.45436,             0.43728,             0.21934,            0.044785,            0.023368,             0.01882,            0.004852,            0.004852,            0.004852
                  54,             0.04922,            0.039666,            0.029877,              0.4855,             0.45353,             0.44048,             0.22098,             0.04472,            0.023346,            0.018726,            0.004753,            0.004753,            0.004753
                  55,            0.049232,             0.03981,            0.030148,             0.48823,             0.45751,             0.44268,             0.22173,            0.044675,            0.023331,            0.018628,            0.004654,            0.004654,            0.004654
                  56,             0.04939,              0.0395,            0.029609,             0.49191,             0.45781,             0.44402,             0.22308,             0.04462,            0.023317,            0.018553,            0.004555,            0.004555,            0.004555
                  57,            0.049164,            0.039529,            0.029285,             0.48975,             0.46135,              0.4472,              0.2244,             0.04457,            0.023298,            0.018493,            0.004456,            0.004456,            0.004456
                  58,            0.049044,            0.038978,            0.029539,             0.49395,             0.46279,             0.44833,              0.2257,            0.044512,             0.02328,            0.018409,            0.004357,            0.004357,            0.004357
                  59,            0.048917,            0.039181,             0.02921,             0.49619,              0.4602,              0.4508,              0.2267,            0.044462,            0.023263,            0.018355,            0.004258,            0.004258,            0.004258
                  60,            0.048922,            0.039472,            0.028975,             0.49632,             0.46336,             0.45194,             0.22761,            0.044424,            0.023252,            0.018281,            0.004159,            0.004159,            0.004159
                  61,            0.048625,            0.039124,            0.028603,             0.49604,              0.4654,             0.45302,             0.22824,            0.044385,            0.023243,            0.018218,             0.00406,             0.00406,             0.00406
                  62,            0.048664,            0.039455,            0.028672,              0.4994,             0.46405,             0.45432,             0.22959,            0.044352,            0.023232,            0.018153,            0.003961,            0.003961,            0.003961
                  63,            0.048697,            0.039473,            0.028621,             0.50356,             0.46487,             0.45578,             0.23058,            0.044313,            0.023225,            0.018107,            0.003862,            0.003862,            0.003862
                  64,            0.048304,            0.039106,            0.028741,             0.50256,             0.46746,             0.45618,             0.23153,             0.04428,            0.023212,            0.018049,            0.003763,            0.003763,            0.003763
                  65,            0.048571,            0.039246,            0.028346,             0.50287,             0.46965,             0.45755,             0.23203,            0.044245,            0.023205,            0.017991,            0.003664,            0.003664,            0.003664
                  66,             0.04816,            0.038941,            0.027989,             0.50562,             0.47056,             0.45843,             0.23266,            0.044208,            0.023197,            0.017939,            0.003565,            0.003565,            0.003565
                  67,             0.04807,            0.039204,            0.027844,             0.50383,             0.47239,             0.45911,             0.23296,            0.044178,            0.023185,            0.017896,            0.003466,            0.003466,            0.003466
                  68,            0.048049,            0.039294,            0.028296,             0.50576,              0.4715,              0.4595,             0.23307,             0.04416,            0.023172,            0.017858,            0.003367,            0.003367,            0.003367
                  69,            0.048093,            0.038886,            0.027986,             0.50808,             0.47081,             0.46083,             0.23417,            0.044133,            0.023163,            0.017811,            0.003268,            0.003268,            0.003268
                  70,             0.04799,            0.038906,            0.027754,             0.51284,             0.46867,             0.46235,             0.23468,            0.044104,            0.023157,            0.017761,            0.003169,            0.003169,            0.003169
